"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000223960.7",946.951309778058,0.113363148128196,0.111209506666585,1.01936562373276,0.308029419849789,0.639558825824276
"ENSG00000180228.14",965.967828954697,0.193309255826255,0.100540699411014,1.92269654934466,0.054518170462131,0.217926150797479
"ENSG00000204311.15",43.9037673006586,0.265351107730079,0.287634595939339,0.922528483972911,0.35625297981977,0.684966971316129
"ENSG00000238082.1",4.12867050750305,-0.806243503702722,0.855650072089104,-0.942258441858418,0.346060339435448,0.675528378779064
"ENSG00000079150.18",897.691271234511,0.454011935751438,0.155167217463374,2.92595267978305,0.00343403166797338,0.0242318232378931
"ENSG00000116095.11",853.187273164655,0.178560229476427,0.118999214599125,1.50051603347086,0.133480783435408,0.397315122156514
"ENSG00000237298.10",253.846266468869,0.262262176530435,0.137522447058059,1.90704995541356,0.0565141188426614,0.223501715422964
"ENSG00000155657.28",2073.99679691123,0.34701927519944,0.129989831499977,2.66958785310449,0.00759444027953147,0.0466837426665193
"ENSG00000270956.1",5.13427872740724,-0.787558486993258,0.802863798322888,-0.980936602993432,0.326624005820032,0.657445802655217
"ENSG00000270277.1",17.2428061731964,0.309590596355214,0.44733152573606,0.692083116310212,0.488885133878844,0.787435094953071
"ENSG00000279598.1",38.1598475340117,-0.0438770153099889,0.305627896954114,-0.143563515461995,0.88584515258151,0.966715487733981
"ENSG00000270574.1",8.70481961586948,0.54533777403677,0.675747840668034,0.807013713129527,0.419658582601542,0.736207878428725
"ENSG00000271141.1",1.16632954612961,-0.0104315579011998,1.61724123066407,-0.00645021763198332,0.994853506624553,NA
"ENSG00000271401.1",4.11203968067159,-0.0378705631279229,0.813678580242023,-0.0465424112757873,0.962877931383821,0.987501505155529
"ENSG00000267784.1",2.36922707786761,-0.528167755553605,1.12367697554845,-0.47003522101698,0.638329854094903,NA
"ENSG00000163492.15",9.6730239728422,0.18153246311836,0.619092922676246,0.293223289217429,0.769351483837486,0.928030227378967
"ENSG00000187231.14",2091.66988419548,-0.316117636615996,0.103680882921037,-3.04894815427786,0.00229644109413286,0.0173264458916625
"ENSG00000144331.20",4.63732924060009,-0.377260039041942,0.873393344158585,-0.431947462807137,0.665779597654387,0.885571301711164
"ENSG00000163510.14",1308.99560094156,-0.12251055385255,0.134124848553055,-0.913406838286859,0.361028610401866,0.689804860179309
"ENSG00000226564.1",6.74558652029769,1.07442225928445,0.701534498670161,1.53153160866805,0.125638060605287,0.381498618653166
"ENSG00000170035.16",1463.85928425086,-0.0743982809275269,0.131732564347219,-0.564767575095774,0.572231864375237,0.837301824584705
"ENSG00000236153.1",1.95921860853342,-0.628171886247188,1.26844640348367,-0.495229348691418,0.620438236045764,NA
"ENSG00000238171.1",2.11009589708213,-0.308772178334819,1.16183430164616,-0.265762663313806,0.790421999753946,NA
"ENSG00000234663.7",6.85033736200985,-0.613063986220116,0.648413346721619,-0.945483292902236,0.344412196345489,0.674180242024989
"ENSG00000115232.14",291.229106008553,0.463882071502816,0.14501475905368,3.19886109889754,0.00137971626369892,0.0111913270115816
